Tsunami,Name,Latitude,Longitude,Depth,Magnitude,Date,Deaths,Missing,Injuries,Damage,Houses Destroyed,Houses Damaged
0.0,BANGLADESH: DHAKA,23.631999999999998,90.376,10.0,4.5,2001-12-19,0.0,0.0,200.0,500000.0,0.0,100.0
0.0,"NEW YORK: CLINTON, ESSEX, AU SABLE FORKS",44.513000000000005,-73.699,11.0,5.2,2002-04-20,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,GUAM,13.088,144.619,86.0,7.1,2002-04-26,0.0,0.0,55.0,500000.0,0.0,0.0
0.0,IRAN: AB GARM-ABHAR-AVAJ-SHIRIN SU,35.626,49.047,10.0,6.5,2002-06-22,1261.0,0.0,6300.0,27500300.0,5000.0,4.0
0.0,"PANAMA: BARU, ALANJE, DAVID; COSTA RICA: LAUREL",7.928999999999999,-82.79299999999999,10.0,6.5,2002-07-31,0.0,0.0,61.0,2500000.0,100.0,3.0
0.0,"UNITED KINGDOM: MANSFIELD, DUDLEY",52.52,-2.15,9.0,4.8,2002-09-22,0.0,0.0,51.0,500000.0,0.0,0.0
0.0,"ALASKA: CANTWELL, DENALI NATL PARK",63.513999999999996,-147.912,4.0,6.7,2002-10-23,0.0,0.0,0.0,2500000.0,0.0,0.0
0.0,ITALY: SICILY: SANTA VENERINA,37.67,15.267000000000001,10.0,4.3,2002-10-29,0.0,0.0,59.0,500000.0,0.0,100.0
0.0,"ALASKA: SLANA, MENTASTA LAKE, FAIRBANKS",63.516999999999996,-147.444,5.0,7.9,2002-11-03,0.0,0.0,51.0,27500056.0,0.0,0.0
1,"MEXICO: VILLA DE ALVAREZ, COLIMA, TECOMAN, JALISCO",18.77,-104.104,24.0,7.5,2003-01-22,79.0,0.0,1300.0,12500000.0,7005.0,6619.0
0.0,INDONESIA: SUMBAWA ISLAND: DOMPU,-8.807,118.524,33.0,5.5,2003-01-23,0.0,0.0,52.0,2500000.0,0.0,503.0
0.0,"ITALY: SPINELLO, SANTA SOFIA, BAGNO DI ROMAGNA",43.883,11.96,7.0,4.7,2003-01-26,0.0,0.0,0.0,500000.0,0.0,50.0
0.0,PHILIPPINES: LUZON: DIMASALANG,12.171,123.921,10.0,5.8,2003-02-15,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,"PHILIPPINES: MASBATE, DIMASALANG",12.168,124.079,10.0,6.3,2003-02-15,0.0,0.0,0.0,500000.0,0.0,100.0
0.0,CALIFORNIA: BIG BEAR CITY,34.31,-116.848,1.0,5.2,2003-02-22,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,"ALABAMA: FORT PAYNE,GAYLESVILLE,VALLEY HEAD",34.494,-85.62899999999999,20.0,4.6,2003-04-29,0.0,0.0,0.0,500000.0,0.0,0.0
1,"ALGERIA: ALGIERS, BOUMERDES, REGHIA, THENIA",36.964,3.634,12.0,6.8,2003-05-21,7266.0,0.0,15261.0,27505000.0,48000.0,43004.0
0.0,KENTUCKY: BARDWELL,36.87,-88.98,3.0,4.0,2003-06-06,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,"CHILE: OVALLE, COQUIMBO; ARGENTINA: SAN JUAN",-30.608,-71.637,33.0,6.8,2003-06-20,0.0,0.0,51.0,500000.0,0.0,100.0
0.0,"ITALY: LOIANO, MONGHIDORO, MONZUNO",44.32899999999999,11.45,10.0,5.3,2003-09-14,0.0,0.0,100.0,500000.0,0.0,60.0
0.0,"DOMINICAN REPUBLIC: PUERTO PLATA, SANTIAGO",19.777,-70.673,10.0,6.4,2003-09-22,53.0,0.0,65.0,12500000.0,1000.0,0.0
0.0,"RUSSIA: KOSH-AGACH, UST'-ULAGAN, ONGUDAI, SHEBALINO",50.038000000000004,87.81299999999999,16.0,7.3,2003-09-27,53.0,0.0,55.0,12500010.6,1300.0,0.0
0.0,PHILIPPINES: SAMAR: CAN-AVID,12.025,125.416,35.0,6.5,2003-11-18,51.0,0.0,71.0,2500000.0,51.0,3.0
0.0,"CALIFORNIA: PASO ROBLES,TEMPLETON,ATASCADERO",35.705999999999996,-121.102,8.0,6.6,2003-12-22,52.0,0.0,90.0,27500300.0,90.0,0.0
0.0,"IRAN: SOUTHEASTERN: BAM, BARAVAT",28.995,58.31100000000001,10.0,6.6,2003-12-26,36000.0,0.0,35000.0,27500032.7,5000.0,4.0
0.0,"INDONESIA: BALI, LOMBOK",-8.31,115.788,45.0,5.8,2004-01-01,51.0,0.0,79.0,12500012.0,11000.0,0.0
0.0,"MOROCCO: AL HOCEIMA, IMZOURENE, BENI ABDALLAH",35.141999999999996,-3.997,0.0,6.4,2004-02-24,1628.0,0.0,1926.0,27500400.0,7539.0,0.0
0.0,CHILE: CANETE,-37.695,-73.406,21.0,6.6,2004-05-03,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,PHILIPPINES: BOHOL ISLAND: TUBIGON,9.926,124.038,35.0,4.1,2004-05-19,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,"CHILE: CARAHUE, IMPERIAL, TEMUCO",-38.854,-73.155,38.0,5.9,2004-06-15,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,"POLAND: SUWALKI; RUSSIA: KALININGRAD, SVETLOGORSK",54.841,19.912,10.0,4.8,2004-09-21,0.0,0.0,53.0,500000.0,0.0,0.0
0.0,"CALIFORNIA: CENTRAL: PARKFIELD, SAN MIGUEL",35.819,-120.36399999999999,9.0,6.0,2004-09-28,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,INDONESIA: NABIRE,-3.609,135.404,10.0,7.1,2004-11-26,82.0,0.0,1130.0,27500055.0,1328.0,0.0
0.0,"GERMANY: EMMENDINGEN, FREIBURG IM BREISGAU",48.115,8.077,10.0,4.8,2004-12-05,0.0,0.0,0.0,500000.0,0.0,0.0
1,INDONESIA: PADANG,-1.6440000000000001,99.60700000000001,19.0,6.7,2005-04-10,0.0,0.0,0.0,0.0,0.0,0.0
1,CALIFORNIA: OFF COAST NORTHERN,41.301,-125.97,10.0,7.2,2005-06-15,0.0,0.0,0.0,0.0,0.0,0.0
0.0,"MONTANA: DILLON, SILVER STAR, TWIN BRIDGES",45.365,-112.615,13.0,5.6,2005-07-26,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,INDIA: MAHARASHTRA,17.398,74.118,35.0,4.4,2005-08-14,0.0,0.0,0.0,2500000.0,0.0,0.0
0.0,INDIA: UTTARANCHAL: UTTARKAHI,30.924,78.56,43.0,4.4,2005-08-16,0.0,0.0,0.0,500000.0,50.0,50.0
0.0,"INDIA: MAHARASHTRA: AMBEGHAR, DICHOLI, KISRULE",17.067,73.773,10.0,4.7,2005-08-30,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,"PAKISTAN: MUZAFFARABAD, URI, ANANTNAG, BARAMULA",34.539,73.58800000000001,26.0,7.6,2005-10-08,81213.0,0.0,151599.0,27506680.0,1000.0,3.0
0.0,ECUADOR: BAEZA,-0.507,-77.745,35.0,4.8,2005-10-24,0.0,0.0,0.0,500000.0,0.0,0.0
1,TONGA ISLANDS,-20.187,-174.123,55.0,7.9,2006-05-03,0.0,0.0,51.0,500000.0,0.0,0.0
0.0,ARGENTINA: MENDOZA,-33.131,-68.707,22.0,5.6,2006-08-05,0.0,0.0,0.0,500000.0,0.0,0.0
1,SAMOA ISLANDS,-16.592,-172.033,28.0,6.9,2006-09-28,0.0,0.0,0.0,0.0,0.0,0.0
1,HAWAIIAN ISLANDS,19.878,-155.935,39.0,6.7,2006-10-15,0.0,0.0,1000.0,27500073.0,0.0,0.0
0.0,PERU: CENTRAL,-13.457,-76.67699999999999,23.0,6.7,2006-10-20,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,INDONESIA: SUMATRA: SOUTHERN,-0.493,100.49799999999999,19.0,6.4,2007-03-06,167.0,0.0,1826.0,12500000.0,48719.0,43723.0
0.0,"GREECE: ARGOSTOLION, KEFALLINIA",38.34,20.42,15.0,5.8,2007-03-25,0.0,0.0,0.0,500000.0,50.0,0.0
0.0,"MEXICO: GUERRERO, ATOYAC",17.302,-100.198,34.0,6.0,2007-04-13,0.0,0.0,0.0,500000.0,52.0,0.0
1,CHILE: SOUTHERN,-45.243,-72.648,37.0,6.2,2007-04-21,52.0,0.0,0.0,500000.0,0.0,52.0
0.0,UNITED KINGDOM: ENGLAND: FOLKESTONE,51.085,1.0090000000000001,10.0,4.6,2007-04-28,0.0,0.0,51.0,500000.0,0.0,0.0
0.0,MONTANA: SHERIDAN,45.394,-112.13,14.0,4.5,2007-05-08,0.0,0.0,0.0,500000.0,0.0,0.0
1,"PERU: ICA, PISCO, LIMA",-13.386,-76.60300000000001,39.0,8.0,2007-08-15,1514.0,0.0,6090.0,27500000.0,57154.0,23636.0
1,"CHILE: TOCOPILLA, MARIA ELENA",-22.247,-69.89,40.0,7.7,2007-11-14,52.0,0.0,165.0,12500000.0,5000.0,0.0
0.0,NEW ZEALAND: OFF COAST NORTH ISLAND,-39.010999999999996,178.291,20.0,6.6,2007-12-20,51.0,0.0,0.0,500000.0,53.0,0.0
0.0,NEVADA: WELLS,41.153,-114.867,7.0,6.0,2008-02-21,0.0,0.0,53.0,2500000.0,0.0,723.0
1,CHINA: SICHUAN PROVINCE,31.002,103.322,19.0,7.9,2008-05-12,92652.0,0.0,379171.0,27586000.0,5365000.0,5360004.0
0.0,CALIFORNIA: LOS ANGELES,33.953,-117.76100000000001,15.0,5.4,2008-07-29,0.0,0.0,58.0,500000.0,0.0,50.0
0.0,CHINA: TIBET (XIZANG PROVINCE),30.901,83.52,12.0,6.7,2008-08-25,0.0,0.0,0.0,2500000.0,0.0,703.0
0.0,RUSSIA: LAKE BAYKAL,51.607,104.15799999999999,16.0,6.2,2008-08-27,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,PANAMA: PANAMA CITY,9.59,-78.96600000000001,38.0,6.0,2009-07-04,0.0,0.0,82.0,500000.0,0.0,0.0
1,"CHILE: MAULE, CONCEPCION, TALCAHUANO",-36.122,-72.898,23.0,8.8,2010-02-27,1402.0,0.0,17000.0,27530000.0,0.0,500004.0
1,INDIA: LITTLE NICOBAR ISLAND,7.881,91.936,35.0,7.5,2010-06-12,0.0,0.0,0.0,0.0,0.0,0.0
0.0,INDONESIA: NEW GUINEA: IRIAN JAYA: JAPEN,-2.174,136.543,18.0,7.0,2010-06-16,67.0,0.0,0.0,12500000.0,7556.0,0.0
0.0,"CANADA: QUEBEC: VAL-DES-BOIS, GRACEFIELD",45.88,-75.48,22.0,5.2,2010-06-23,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,PHILIPPINES: CELEBES SEA: MORO GULF,6.486000000000001,123.46700000000001,586.0,7.6,2010-07-23,0.0,0.0,0.0,0.0,0.0,0.0
1,VANUATU ISLANDS,-17.541,168.06900000000002,25.0,7.2,2010-08-10,0.0,0.0,0.0,0.0,0.0,0.0
0.0,NEW ZEALAND: CHRISTCHURCH,-43.522,171.83,12.0,7.0,2010-09-03,0.0,0.0,52.0,27506500.0,0.0,3.0
0.0,NEW ZEALAND: SOUTH ISLAND: CHRISTCHURCH,-43.57,172.388,9.0,5.0,2010-09-06,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,NEW ZEALAND: NORTH ISLAND: PORANGAHAU,-40.433,176.81799999999998,21.0,5.1,2010-09-06,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,NEW ZEALAND: SOUTH ISLAND: CANTERBURY,-43.598,172.69,6.0,5.0,2010-09-07,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,BANGLADESH: NARAYANGANJ,23.406999999999996,90.648,10.0,4.8,2010-09-10,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,BALKANS NW: SERBIA: KRALJEVO,43.76,20.673000000000002,1.0,5.5,2010-11-03,52.0,0.0,200.0,12500000.0,2000.0,5004.0
0.0,COLORADO: SEGUNDO,37.063,-104.70100000000001,4.0,5.4,2011-08-23,0.0,0.0,0.0,2500000.0,0.0,0.0
0.0,"VIRGINIA: LOUISA COUNTY, MARYLAND, WASHINGTON D.C.",37.936,-77.933,6.0,5.8,2011-08-23,0.0,0.0,0.0,2500000.0,0.0,0.0
0.0,OKLAHOMA: SPARKS,35.532,-96.765,5.0,5.7,2011-11-06,0.0,0.0,52.0,2500000.0,64.0,3.0
1,"MEXICO: GUERRERO, OAXACA",16.493,-98.23100000000001,20.0,7.4,2012-03-20,52.0,0.0,63.0,12500000.0,1800.0,0.0
0.0,BULGARIA: PERNIK,42.645,22.968000000000004,10.0,5.6,2012-05-22,0.0,0.0,0.0,2500000.0,0.0,190.0
1,SOLOMON ISLANDS: SANTA CRUZ ISLANDS,-10.799000000000001,165.114,24.0,7.9,2013-02-06,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,INDIA: KASHMIR: KISHTWAR,33.297,75.95,42.0,5.2,2013-08-02,0.0,0.0,52.0,2500000.0,0.0,3.0
1,"NEW ZEALAND: WELLINGTON, MARLBOROUGH",-41.731,174.02700000000002,12.0,6.5,2013-08-16,0.0,0.0,100.0,2500000.0,100.0,100.0
0.0,"MEXICO: SAN MARCOS, ACAPULCO",16.878,-99.49799999999999,21.0,6.2,2013-08-21,0.0,0.0,51.0,500000.0,0.0,50.0
0.0,"GUATEMALA: COATEPEQUE, QUETZALTENANGO",14.606,-92.12100000000001,66.0,6.4,2013-09-07,51.0,0.0,61.0,500000.0,53.0,0.0
1,"PAKISTAN: AWARAN, KECH",26.951,65.501,15.0,7.7,2013-09-24,1825.0,0.0,1619.0,27500000.0,37638.0,14122.0
0.0,PERU: AREQUIPA,-16.15,-74.87,31.0,7.1,2013-09-25,0.0,0.0,0.0,500000.0,50.0,0.0
0.0,GREECE: CRETE: CHANIA,35.514,23.252,40.0,6.6,2013-10-12,0.0,0.0,51.0,500000.0,0.0,50.0
0.0,"PHILIPPINES: BOHOL, CEBU, SIQUIJOR IS",9.88,124.117,19.0,7.1,2013-10-15,1222.0,58.0,1976.0,27500051.8,5000.0,4.0
0.0,INDONESIA: BANDA ACEH,5.103,95.971,10.0,5.5,2013-10-22,51.0,0.0,52.0,500000.0,0.0,163.0
1,JAPAN: HONSHU: E COAST,37.2,144.6,10.0,7.1,2013-10-25,0.0,0.0,51.0,0.0,0.0,0.0
0.0,TAJIKISTAN: VAHDAT,38.41,68.89,23.0,5.2,2013-11-10,0.0,0.0,0.0,2500000.0,1104.0,259.0
0.0,IRAN: BORAZJAN,29.275,51.313,4.0,5.7,2013-11-28,58.0,0.0,1200.0,2500000.0,1250.0,50.0
0.0,COLOMBIA: SIPI,4.5569999999999995,-76.64399999999999,54.0,5.6,2014-01-05,0.0,0.0,0.0,2500000.0,0.0,124.0
0.0,PUERTO RICO,19.043,-66.81,20.0,6.4,2014-01-13,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,"NEW ZEALAND: WELLINGTON, MANAWATU-WANGANUI",-40.66,175.81400000000002,28.0,6.1,2014-01-20,0.0,0.0,0.0,500000.0,0.0,50.0
0.0,INDONESIA: JAVA: BANYUMAS,-7.986000000000001,109.265,66.0,6.1,2014-01-25,0.0,0.0,0.0,500000.0,51.0,100.0
0.0,GREECE: KEFALONIA,38.208,20.453,8.0,6.1,2014-01-26,0.0,0.0,56.0,27500178.0,0.0,50.0
0.0,GREECE: KEFALONIA: LIXOURION,38.244,20.379,4.0,6.0,2014-02-03,0.0,0.0,66.0,500000.0,0.0,50.0
0.0,OKLAHOMA: GUTHRIE,35.937,-97.271,5.0,4.1,2014-02-09,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,JAPAN: SOUTHWESTERN,33.684,131.825,79.0,6.3,2014-03-13,0.0,0.0,68.0,500000.0,0.0,0.0
1,CHILE: IQUIQUE,-19.965,-70.814,21.0,6.7,2014-03-16,0.0,0.0,0.0,500000.0,0.0,0.0
0.0,"CALIFORNIA: LA HABRA, BREA, FULLERTON",33.863,-117.835,4.0,5.1,2014-03-29,0.0,0.0,50.0,12500010.8,0.0,70.0
1,"CHILE: NORTHERN: IQUIQUE, ALTO HOSPICIO",-19.61,-70.76899999999999,25.0,8.2,2014-04-01,57.0,0.0,0.0,27500100.0,0.0,2604.0
1,CHILE: NORTHERN: IQUIQUE,-20.570999999999998,-70.493,22.0,7.7,2014-04-03,0.0,0.0,0.0,0.0,0.0,0.0
1,MEXICO: GUERRERO; MEXICO CITY,17.397000000000002,-100.97200000000001,24.0,7.2,2014-04-18,0.0,0.0,0.0,500000.0,0.0,227.0
0.0,THAILAND: CHIANG RAI,19.656,99.67,6.0,6.1,2014-05-05,51.0,0.0,82.0,27500062.0,70.0,3.0
0.0,MEXICO: TECPAN,17.235,-100.74600000000001,17.0,6.4,2014-05-08,0.0,0.0,0.0,500000.0,0.0,50.0
0.0,ALBANIA: BELSH,41.115,19.777,10.0,5.0,2014-05-19,0.0,0.0,0.0,500000.0,0.0,50.0
0.0,"GREECE, TURKEY",40.24,25.33,23.0,6.9,2014-05-24,53.0,0.0,1266.0,27500450.0,0.0,100.0
0.0,MEXICO; GUATEMALA: SAN MARCOS,14.728,-92.57799999999999,67.0,6.9,2014-07-07,53.0,0.0,83.0,500000.0,50.0,100.0
1,JAPAN: SANRIKU,37.005,142.453,20.0,6.5,2014-07-11,0.0,0.0,53.0,0.0,0.0,0.0
1,ALASKA: SOUTHEASTERN,58.306000000000004,-136.96,10.0,6.1,2014-07-25,0.0,0.0,0.0,0.0,0.0,0.0
0.0,MEXICO: OAXACA,17.682000000000002,-95.65299999999999,107.0,6.3,2014-07-29,51.0,0.0,51.0,2500000.0,0.0,100.0
0.0,ALGERIA: ALGIERS,36.841,3.301,30.0,5.5,2014-08-01,56.0,0.0,1420.0,0.0,0.0,0.0
0.0,SOUTH AFRICA: ORKNEY,-26.99,26.705,5.0,5.5,2014-08-05,51.0,0.0,67.0,2500000.0,63.0,1437.0
0.0,ECUADOR: QUITO,-0.018000000000000002,-78.322,12.0,5.1,2014-08-12,52.0,0.0,58.0,500000.0,0.0,189.0
0.0,CHINA: YUNNAN PROVINCE: YONGSHAN,28.125,103.546,10.0,5.0,2014-08-16,0.0,0.0,56.0,500000.0,0.0,340.0
0.0,IRAN: ILAM PROVINCE: ABDANAN,32.663000000000004,47.673,6.0,6.2,2014-08-18,0.0,0.0,430.0,500000.0,7700.0,17004.0
0.0,"CALIFORNIA: NAPA, VALLEJO",38.216,-122.31200000000001,11.0,6.1,2014-08-24,51.0,0.0,1257.0,27500700.0,1160.0,1038.0
0.0,PHILIPPINES: BARANGAY LUAYON,6.864,125.23299999999999,26.0,5.2,2014-09-20,0.0,0.0,51.0,500000.0,65.0,167.0
0.0,PERU: PARURO PROVINCE,-13.843,-71.695,10.0,5.1,2014-09-28,58.0,0.0,56.0,500000.0,1106.0,3.0
1,EL SALVADOR: GULF OF FONSECA,12.526,-88.12299999999999,40.0,7.3,2014-10-14,51.0,0.0,0.0,500000.0,55.0,91.0
1,INDONESIA: N. MOLUCCAS ISLANDS,1.893,126.522,45.0,7.1,2014-11-15,0.0,0.0,0.0,0.0,0.0,0.0
0.0,CHINA: SICHUAN PROVINCE: GARZE,30.34,101.73700000000001,9.0,5.9,2014-11-22,55.0,0.0,165.0,12500000.0,80.0,27404.0
0.0,"JAPAN: NAGANO: HAKUBA, OTARI",36.641,137.888,9.0,6.2,2014-11-22,0.0,0.0,95.0,500000.0,100.0,100.0
0.0,CHINA: SICHUAN PROVINCE: LESHAN,29.353,103.199,10.0,5.3,2015-01-14,0.0,0.0,61.0,2500000.0,0.0,2004.0
1,JAPAN: HONSHU,39.856,142.881,23.0,6.7,2015-02-16,0.0,0.0,0.0,0.0,0.0,0.0
1,VANUATU ISLANDS,-16.430999999999997,168.148,10.0,6.4,2015-02-19,0.0,0.0,0.0,500000.0,0.0,50.0
0.0,PAKISTAN: BATTAGRAM,34.671,73.278,30.0,5.4,2015-02-26,0.0,0.0,55.0,500000.0,0.0,52.0
0.0,PERU: AREQUIPA: CAYLLOMA: CABANACONDE,-15.693,-71.934,10.0,4.5,2015-02-28,0.0,0.0,0.0,2500000.0,164.0,503.0
0.0,BALKANS NW: SERBIA: KOSJERIC,44.088,19.861,20.0,4.4,2015-03-08,0.0,0.0,0.0,500000.0,0.0,200.0
0.0,"COLOMBIA: ANTIOQUIA, SANTANDER",6.8,-73.01,184.0,6.2,2015-03-10,0.0,0.0,0.0,12500000.0,1180.0,2171.0
1,PAPUA NEW GUINEA,-4.729,152.562,41.0,7.5,2015-03-29,0.0,0.0,0.0,0.0,0.0,0.0
0.0,TAIWAN: TAIPEI,24.203000000000003,122.316,29.0,6.4,2015-04-20,51.0,0.0,51.0,500000.0,0.0,69.0
0.0,NEPAL: KATHMANDU; INDIA; CHINA; BANGLADESH,28.230999999999998,84.73100000000001,8.0,7.8,2015-04-25,13200.0,1366.0,22866.0,27510000.0,304588.0,269111.0
0.0,NEPAL: DOLAKHA,27.809,86.066,15.0,7.3,2015-05-12,1117.0,0.0,7800.0,2500000.0,100.0,0.0
0.0,JAPAN: BONIN ISLANDS [CHICHIJIMA ISLAND],27.839000000000002,140.493,664.0,7.8,2015-05-30,0.0,0.0,62.0,0.0,0.0,0.0
0.0,"MALAYSIA: SABAH: LAHAD,DATU,KANAK",5.987,116.541,10.0,6.0,2015-06-04,68.0,0.0,100.0,500000.0,0.0,73.0
1,SOLOMON ISLANDS,-10.401,165.141,11.0,7.0,2015-07-18,0.0,0.0,0.0,0.0,0.0,0.0
0.0,PAKISTAN: ABBOTTABAD,33.856,73.193,17.0,5.1,2015-07-24,53.0,0.0,51.0,500000.0,53.0,0.0
0.0,INDONESIA: PAPUA,-2.6289999999999996,138.528,48.0,7.0,2015-07-27,51.0,0.0,0.0,500000.0,51.0,56.0
0.0,COLOMBIA-PANAMA: COLOMBIA: UNGUIA,8.231,-77.315,12.0,5.9,2015-07-29,0.0,0.0,56.0,500000.0,0.0,95.0
0.0,RWANDA: BUKAVU,-2.141,28.897,11.0,5.8,2015-08-07,53.0,0.0,80.0,0.0,0.0,0.0
0.0,EL SALVADOR: ALEGRIA,13.668,-88.478,10.0,4.5,2015-08-09,0.0,0.0,54.0,2500000.0,0.0,192.0
1,CHILE: CENTRAL,-31.573,-71.67399999999999,22.0,8.3,2015-09-16,57.0,51.0,64.0,27500600.0,7305.0,10048.0
0.0,INDONESIA: SORONG,-0.59,131.27,10.0,6.6,2015-09-24,0.0,0.0,162.0,2500000.0,0.0,263.0
0.0,ARGENTINA: GALPON,-25.441999999999997,-64.632,33.0,5.8,2015-10-17,52.0,0.0,80.0,500000.0,65.0,0.0
0.0,AFGHANISTAN: HINDU KUSH,36.524,70.368,231.0,7.5,2015-10-26,1399.0,0.0,6770.0,27500109.0,34230.0,79897.0
0.0,INDONESIA: EAST NUSA TENGGARA: ALOR,-8.338,124.875,20.0,6.5,2015-11-04,0.0,0.0,0.0,12500009.0,0.0,1472.0
1,CHILE: LA SERENA,-29.439,-72.105,10.0,6.9,2015-11-11,0.0,0.0,0.0,0.0,0.0,0.0
1,JAPAN: KYUSYU ISLAND,31.000999999999998,128.873,12.0,6.7,2015-11-13,0.0,0.0,0.0,0.0,0.0,0.0
0.0,KYRGYZSTAN: OSH,40.376,73.204,18.0,5.6,2015-11-17,0.0,0.0,0.0,2500000.0,1200.0,803.0
0.0,VENEZUELA: MERIDA,8.48,-71.42,5.0,5.1,2015-11-22,51.0,0.0,53.0,500000.0,0.0,56.0
0.0,PERU-BRAZIL,-10.77,-71.41,636.0,7.6,2015-11-24,0.0,0.0,0.0,0.0,0.0,0.0
0.0,PERU-BRAZIL,-10.07,-70.98,606.0,7.6,2015-11-24,0.0,0.0,0.0,0.0,0.0,0.0
0.0,TAJIKISTAN,38.211,72.78,22.0,7.2,2015-12-07,52.0,0.0,1000.0,2500005.0,1500.0,3.0
0.0,MEXICO: COCOTITLAN,15.802,-93.633,85.0,6.6,2015-12-17,52.0,0.0,0.0,0.0,0.0,0.0
0.0,AFGHANISTAN; PAKISTAN,36.494,71.126,206.0,6.3,2015-12-25,54.0,0.0,197.0,500000.0,50.0,50.0
0.0,INDIA: IMPAHL,24.804000000000002,93.65100000000001,55.0,6.7,2016-01-03,63.0,0.0,200.0,27500075.0,0.0,100.0
0.0,"INDONESIA: MALUKU: BURU, AMBALAU ISLAND",-3.873,127.229,4.0,5.6,2016-01-16,51.0,0.0,72.0,500000.0,0.0,233.0
0.0,ALASKA: KENAI,59.658,-153.452,126.0,7.1,2016-01-24,0.0,0.0,0.0,500000.0,54.0,0.0
0.0,MOROCCO: MELILLA,35.649,-3.682,12.0,6.3,2016-01-25,51.0,0.0,76.0,500000.0,50.0,50.0
0.0,TAIWAN: TAINAN,22.97,120.46,10.0,6.4,2016-02-05,1117.0,0.0,1525.0,27500700.0,50.0,50.0
1,INDONESIA: SUMATRA:,-4.952,94.33,24.0,7.8,2016-03-02,0.0,0.0,0.0,0.0,0.0,0.0
0.0,AFGHANISTAN: KHYBER PAKHTUNKHWA,36.473,71.131,212.0,6.6,2016-04-10,56.0,0.0,55.0,500000.0,0.0,70.0
0.0,INDIA: ASSAM; BANGLADESH,23.094,94.865,136.0,6.9,2016-04-13,52.0,0.0,1170.0,2500000.0,0.0,54.0
0.0,"JAPAN: KUMAMOTO, OITA",32.791,130.754,10.0,7.0,2016-04-15,100.0,0.0,6500.0,27520000.0,85000.0,0.0
1,"ECUADOR: NEAR WEST COAST: MANABI, ESMERALDAS",0.35,-80.16,17.0,7.8,2016-04-16,1663.0,59.0,11274.0,27503300.0,11998.0,29676.0
0.0,ECUADOR: MANABI PROVINCE,0.495,-79.616,30.0,6.9,2016-05-18,51.0,0.0,1162.0,500000.0,50.0,82.0
0.0,ALGERIA: MEDEA: MIHOUB,36.431,3.517,11.0,5.4,2016-05-28,0.0,0.0,78.0,2500000.0,1000.0,50.0
0.0,INDONESIA: SUMATRA: PESISIR SELATAN,-2.097,100.665,50.0,6.6,2016-06-01,51.0,0.0,80.0,2500000.0,0.0,2667.0
0.0,INDONESIA: MALUKU: TERNATE ISLAND,1.2790000000000001,126.37100000000001,31.0,6.3,2016-06-07,0.0,0.0,0.0,500000.0,0.0,50.0
0.0,NORTHERN MARIANA ISLANDS,18.543,145.507,196.0,7.7,2016-07-29,0.0,0.0,0.0,0.0,0.0,0.0
0.0,INDONESIA: SUMBAWA ISLAND: WEST NUSA TENGGARA,-8.193999999999999,117.814,21.0,5.6,2016-07-31,0.0,0.0,54.0,2500000.0,0.0,703.0
0.0,PERU: AREQUIPA,-15.64,-71.68,8.0,5.5,2016-08-15,59.0,0.0,168.0,2500000.0,1605.0,674.0
0.0,"ITALY: ACCUMOLI, ARQUATA, AMATRICE",42.70399999999999,13.238,4.0,6.2,2016-08-24,1299.0,65.0,1368.0,27505000.0,1000.0,100.0
0.0,MYANMAR (BURMA): CHAUK,20.923000000000002,94.569,82.0,6.8,2016-08-24,54.0,0.0,70.0,12500010.0,0.0,233.0
1,NEW ZEALAND: GISBORNE,-37.359,179.146,19.0,7.0,2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0
0.0,BALKANS NW: MACEDONIA,42.008,21.488000000000003,13.0,5.1,2016-09-11,0.0,0.0,80.0,12500010.0,0.0,50.0
0.0,SOUTH KOREA: GYEONGJU,35.781,129.216,13.0,5.4,2016-09-12,51.0,0.0,64.0,12500021.0,0.0,109.0
0.0,NICARAGUA: LEON,12.442,-86.515,8.0,5.5,2016-09-28,51.0,0.0,55.0,2500000.0,56.0,490.0
0.0,"PAKISTAN: MANSEHRA, NARAN",34.905,73.682,10.0,5.4,2016-10-01,51.0,0.0,100.0,500000.0,100.0,0.0
0.0,JAPAN: KURAYOSHI,35.374,133.809,6.0,6.2,2016-10-21,0.0,0.0,57.0,27500100.0,52.0,163.0
