,Date,Mag,Price_Day_0,Price_Day_7,Price_Day_14,Price_Day_30,Appr_Day_7,Appr_Day_14,Appr_Day_30
525,1988-10-08,7.1,406.75,413.0,405.5,420.6,1.5365703749231714,-0.3073140749846343,3.4050399508297535
526,1988-11-06,7.7,420.6,419.3,415.95,427.75,-0.3090822634331934,-1.1055634807418055,1.6999524488825433
527,1988-11-07,6.8,420.6,419.3,415.95,422.6,-0.3090822634331934,-1.1055634807418055,0.475511174512601
528,1988-11-14,6.7,419.3,415.95,424.25,420.0,-0.7989506320057292,1.1805389935606936,0.16694490818029778
529,1988-12-07,6.8,422.6,420.0,414.6,406.35,-0.61523899668718,-1.893043066729768,-3.8452437292948414
530,1989-01-10,6.7,404.5,402.25,408.3,393.8,-0.5562422744128553,0.9394313967861586,-2.6452410383189093
531,1989-02-10,7.1,389.6,380.4,388.4,392.5,-2.361396303901449,-0.30800821355237307,0.7443531827515342
532,1989-02-25,6.8,390.6,387.25,392.5,392.13333333333327,-0.8576548899129602,0.4864311315924161,0.39255845707456377
533,1989-03-11,6.9,392.5,395.5,392.13333333333327,381.5,0.7643312101910829,-0.09341825902337098,-2.8025477707006368
534,1989-04-06,6.9,384.35,390.25,384.0,378.25,1.5350591908416749,-0.09106283335502087,-1.5870950956159808
535,1989-04-11,6.8,385.0,383.95,385.9,378.35,-0.2727272727272757,0.23376623376622785,-1.7272727272727213
536,1989-04-25,6.9,385.9,377.45,376.1,363.6,-2.189686447266128,-2.539518009847099,-5.778699144856169
537,1989-05-05,7.1,375.7,377.3,365.5,365.2,0.4258717061485288,-2.7149321266968296,-2.7947830715996806
538,1989-05-14,7.0,373.8,359.75,363.9500000000001,358.7,-3.7586944890315706,-2.635098983413566,-4.039593365436068
539,1989-05-23,8.2,364.5,362.1,364.9,369.75,-0.6584362139917633,0.10973936899862202,1.440329218106996
540,1989-07-14,6.7,370.8,372.4,369.7,363.3,0.431499460625665,-0.2966558791801571,-2.0226537216828477
541,1989-07-31,6.8,368.3,366.1,363.3,361.4,-0.5973391257127311,-1.3575889220743957,-1.8734727124626755
542,1989-09-04,7.1,358.85,358.35,359.7,366.0,-0.13933398355858992,0.2368677720495934,1.9924759648878296
543,1989-10-07,6.8,362.9,368.4,365.5,379.75,1.5155690272802427,0.7164508128961209,4.64315238357675
544,1989-10-18,6.9,368.5,368.65,373.05,392.0,0.04070556309361662,1.2347354138398945,6.377204884667571
545,1989-10-27,6.9,372.6,380.5,385.35,413.75,2.1202361782071866,3.4219001610305955,11.04401502952227
